Dates,AI for Alpha
2006-10-05,2.3726082537857343
2006-10-06,2.370512649138761
2006-10-10,2.3695759390962787
2006-10-11,2.364540788920409
2006-10-12,2.377721699390674
2006-10-13,2.3918429736020754
2006-10-16,2.401660070772599
2006-10-17,2.39053426928867
2006-10-18,2.390287528264341
2006-10-19,2.402389568624714
2006-10-20,2.3939131103175653
2006-10-23,2.3790323992834916
2006-10-24,2.3881807631962606
2006-10-25,2.4015541190281073
2006-10-26,2.4127021696736093
2006-10-27,2.409655019800221
2006-10-30,2.408178097258719
2006-10-31,2.417371225014719
2006-11-01,2.426348596162539
2006-11-02,2.42894977863395
2006-11-06,2.442315469341014
2006-11-07,2.437891845982732
2006-11-08,2.438205031885453
2006-11-09,2.463572266508781
2006-11-10,2.45059026438863
2006-11-13,2.4431410861725724
2006-11-14,2.4449240737876257
2006-11-15,2.447663191222152
2006-11-16,2.4288656810144373
2006-11-17,2.432995481580883
2006-11-20,2.4307679314519053
2006-11-21,2.4485454270405773
2006-11-22,2.4465171727902253
2006-11-24,2.4454021803437596
2006-11-27,2.45160843897809
2006-11-28,2.4565119689652524
2006-11-29,2.470090891001084
2006-11-30,2.487705569305297
2006-12-01,2.4901413692234726
2006-12-04,2.4907385343250326
2006-12-05,2.4944532032796296
2006-12-06,2.4816608472953696
2006-12-07,2.477981300529261
2006-12-08,2.469695311880599
2006-12-11,2.473262688273379
2006-12-12,2.468417028004643
2006-12-13,2.4704878152012633
2006-12-14,2.480169113395709
2006-12-15,2.477248249994815
2006-12-18,2.4685572216834606
2006-12-19,2.4710955743448064
2006-12-20,2.4787624759603113
2006-12-21,2.474519878493424
2006-12-22,2.47197963784403
2006-12-27,2.4774407415393624
2006-12-28,2.476971028709375
2006-12-29,2.4762346382420084
2007-01-04,2.451008187471515
2007-01-05,2.428767300199925
2007-01-09,2.427604652454039
2007-01-10,2.4172425572492937
2007-01-11,2.4128695418987736
2007-01-12,2.427276960885432
2007-01-16,2.422249588952008
2007-01-17,2.43369747673445
2007-01-18,2.4241288050015695
2007-01-19,2.439637587236952
2007-01-22,2.437579944344567
2007-01-23,2.455104557906974
2007-01-24,2.4596621835619574
2007-01-25,2.4515794495320944
2007-01-26,2.4494153069513223
2007-01-29,2.4408940296916146
2007-01-30,2.452955661843755
2007-01-31,2.465123581743227
2007-02-01,2.4696753127877016
2007-02-02,2.465299733278625
2007-02-05,2.4695004935675464
2007-02-06,2.4726114828522574
2007-02-07,2.4700398686208227
2007-02-08,2.479948143502486
2007-02-09,2.4845210686054298
2007-02-13,2.4784919338533857
2007-02-14,2.4832450462414837
2007-02-15,2.4874569992697815
2007-02-16,2.4924428389406366
2007-02-20,2.4815960724398796
2007-02-21,2.5023277282239924
2007-02-22,2.5028265648392676
2007-02-23,2.509770708574617
2007-02-26,2.5169899275744774
2007-02-27,2.5098705405255965
2007-02-28,2.497966384895371
2007-03-01,2.4904884645769445
2007-03-02,2.472413746991245
2007-03-05,2.46207177242978
2007-03-06,2.47390441481189
2007-03-07,2.482052875456534
2007-03-08,2.487982293017958
2007-03-09,2.478719022592929
2007-03-12,2.478412285719335
2007-03-13,2.4737594776637972
2007-03-14,2.4691771557237114
2007-03-15,2.4715995123348753
2007-03-16,2.4730848667394953
2007-03-19,2.476921759979005
2007-03-20,2.480858548988405
2007-03-22,2.494309325917361
2007-03-23,2.488881552364025
2007-03-26,2.494210303858995
2007-03-27,2.4909499344322676
2007-03-28,2.491794311172616
2007-03-29,2.4934351689550422
2007-03-30,2.493017343577331
2007-04-02,2.493057118946916
2007-04-03,2.491678725175802
2007-04-04,2.4992997251922437
2007-04-05,2.5008571845391288
2007-04-10,2.499934375372679
2007-04-11,2.4958352877253307
2007-04-12,2.5018306052847263
2007-04-13,2.5057082735253684
2007-04-16,2.5127132177442717
2007-04-17,2.5093083051197356
2007-04-18,2.5082151244422617
2007-04-19,2.4990253833933664
2007-04-20,2.508890551903725
2007-04-23,2.5120985504981284
2007-04-24,2.5078252264810494
2007-04-25,2.5150642574544686
2007-04-26,2.5069429066530797
2007-04-27,2.5094071907075586
2007-05-02,2.5102141085741505
2007-05-08,2.5115118306946265
2007-05-09,2.512089053218841
2007-05-10,2.495468138974684
2007-05-11,2.5104566992152972
2007-05-14,2.501712966335282
2007-05-15,2.5041148576487737
2007-05-16,2.504272872921305
2007-05-17,2.503965889287248
2007-05-18,2.508211080963634
2007-05-21,2.5123363000827585
2007-05-22,2.5065577794947673
2007-05-23,2.5055659385887257
2007-05-24,2.4869451862577745
2007-05-25,2.4936411976439388
2007-05-29,2.487559847950824
2007-05-30,2.490414718898668
2007-05-31,2.495080358491198
2007-06-01,2.5102015661007595
2007-06-04,2.5123116863201456
2007-06-05,2.50500666223715
2007-06-06,2.4998676662472645
2007-06-07,2.482527916035238
2007-06-08,2.465643897250577
2007-06-11,2.4757845683285664
2007-06-12,2.4616469861123225
2007-06-13,2.4648298921543224
2007-06-14,2.4727633451428135
2007-06-15,2.480957608460274
2007-06-18,2.48436103409676
2007-06-19,2.489966853366461
2007-06-20,2.481349102859197
2007-06-21,2.476081707059178
2007-06-22,2.4757428414948457
2007-06-25,2.4769977819802547
2007-06-26,2.464276469264402
2007-06-27,2.471220599731522
2007-06-28,2.4741370829572142
2007-06-29,2.4786681170044593
2007-07-02,2.492075880075901
2007-07-03,2.488197160542219
2007-07-05,2.4789787872872706
2007-07-06,2.4835923852414137
2007-07-09,2.4890685855101773
2007-07-10,2.490495277989719
2007-07-11,2.493364354580608
2007-07-12,2.5014480865638773
2007-07-13,2.5055831286112706
2007-07-17,2.5049305705821117
2007-07-18,2.51119189384983
2007-07-19,2.518262266280479
2007-07-20,2.524643618194747
2007-07-23,2.5311051182350406
2007-07-24,2.517441211941324
2007-07-25,2.5195927192788217
2007-07-26,2.500756410017022
2007-07-27,2.4958446946057
2007-07-30,2.5087968641876657
2007-07-31,2.504993070341281
2007-08-01,2.4998715296485616
2007-08-02,2.502799398970563
2007-08-03,2.4977271120292976
2007-08-06,2.4944004181374204
2007-08-07,2.497036407117161
2007-08-08,2.4949176534788045
2007-08-09,2.4823452374927224
2007-08-10,2.4882670578560755
2007-08-13,2.4899237708439035
2007-08-14,2.490231136412986
2007-08-15,2.4932149077697723
2007-08-16,2.476625443259731
2007-08-17,2.4891339462376476
2007-08-20,2.4890749698529917
2007-08-21,2.4913379685797756
2007-08-22,2.491161059970773
2007-08-23,2.493830889714086
2007-08-24,2.503563193318056
2007-08-28,2.4997174341219996
2007-08-29,2.5073741516907004
2007-08-30,2.5082897288877866
2007-08-31,2.5164674569627605
2007-09-04,2.523499861228708
2007-09-05,2.524760561380226
2007-09-06,2.5376351871992253
2007-09-07,2.5404778191839825
2007-09-10,2.5452871571788838
2007-09-11,2.5623834824758505
2007-09-12,2.5652928809528572
2007-09-13,2.566012904995695
2007-09-14,2.565679403356455
2007-09-18,2.588407830273723
2007-09-19,2.59926808015996
2007-09-20,2.601763771546589
2007-09-21,2.60455537217119
2007-09-25,2.5992157210875475
2007-09-26,2.6002615936654654
2007-09-27,2.6162376449060365
2007-09-28,2.6217180798332715
2007-10-01,2.634153960365465
2007-10-02,2.6244716590540382
2007-10-03,2.6173126228566783
2007-10-04,2.6273113920083393
2007-10-05,2.62888253814123
2007-10-09,2.6276783166790847
2007-10-10,2.6262542720005944
2007-10-11,2.6315460011277056
2007-10-12,2.6292621317282756
2007-10-15,2.6321694670047826
2007-10-16,2.634367603290452
2007-10-17,2.6430265890971167
2007-10-18,2.651242566980083
2007-10-19,2.6537863927961842
2007-10-22,2.6500705551235537
2007-10-23,2.651364294369046
2007-10-24,2.6610003865129093
2007-10-25,2.6706080194856523
2007-10-26,2.678757623620859
2007-10-29,2.6886465138521425
2007-10-30,2.677952866199186
2007-10-31,2.683667822946618
2007-11-01,2.6757339724218303
2007-11-02,2.690942287391955
2007-11-05,2.684871783511134
2007-11-06,2.695190329114052
2007-11-07,2.696522347844338
2007-11-08,2.7011555302272563
2007-11-09,2.7039369840672975
2007-11-13,2.683656767195611
2007-11-14,2.690865211900918
2007-11-15,2.6815600837454077
2007-11-16,2.685504602997853
2007-11-19,2.6825125102599983
2007-11-20,2.6971517149474753
2007-11-21,2.696217611986905
2007-11-26,2.7110335682090843
2007-11-27,2.6978435214260266
2007-11-28,2.692213178155303
2007-11-29,2.69868351513078
2007-11-30,2.6920039426662523
2007-12-03,2.699627700505261
2007-12-04,2.702609784960119
2007-12-05,2.7089001919880786
2007-12-06,2.711863728101364
2007-12-07,2.6998063386668627
2007-12-10,2.704945226493602
2007-12-11,2.710984849844911
2007-12-12,2.72292950535866
2007-12-13,2.697379351621288
2007-12-14,2.687069235381652
2007-12-17,2.6754490688885078
2007-12-18,2.682238746961298
2007-12-19,2.6862782697100624
2007-12-20,2.690362514929307
2007-12-21,2.704161908175172
2007-12-27,2.718039016551817
2007-12-28,2.724516814873883
2008-01-04,2.7293070599970766
2008-01-07,2.722323645537175
2008-01-08,2.7297604615222584
2008-01-09,2.7355359332858193
2008-01-10,2.7410517457839965
2008-01-11,2.7444104024880676
2008-01-15,2.7475857504180996
2008-01-16,2.730200538734279
2008-01-17,2.7239845530433797
2008-01-18,2.7252745681081083
2008-01-22,2.7318922435156936
2008-01-23,2.736209792315843
2008-01-24,2.7445687987814096
2008-01-25,2.745130448387524
2008-01-28,2.763571722326506
2008-01-29,2.7562075787022393
2008-01-30,2.746747178128506
2008-01-31,2.7607029270255636
2008-02-01,2.756129283764653
2008-02-04,2.747253786842506
2008-02-05,2.71766362168035
2008-02-06,2.7153108102363985
2008-02-07,2.7199657550832645
2008-02-08,2.729298710374623
2008-02-12,2.7451580789511887
2008-02-13,2.760023837108072
2008-02-14,2.752135374314732
2008-02-15,2.749538370834845
2008-02-19,2.7733757704161297
2008-02-20,2.7727634963510464
2008-02-21,2.769279249218037
2008-02-22,2.7743232420214197
2008-02-25,2.786601659250306
2008-02-26,2.8061726036958516
2008-02-27,2.8101954837888923
2008-02-28,2.809317984429966
2008-02-29,2.785637712116793
2008-03-03,2.7861910485957644
2008-03-04,2.761374930308095
2008-03-05,2.7842370624026596
2008-03-06,2.773838526639803
2008-03-07,2.7685592977810045
2008-03-10,2.773997919315389
2008-03-11,2.7779388861194168
2008-03-12,2.784582792647466
2008-03-13,2.789417669352289
2008-03-14,2.792049521611461
2008-03-17,2.7829364387407387
2008-03-18,2.7974528169898276
2008-03-19,2.7690731573516674
2008-03-25,2.7660280032131794
2008-03-26,2.775720469196018
2008-03-27,2.7742448131625514
2008-03-28,2.769024304620391
2008-03-31,2.757956787066525
2008-04-01,2.745001855014874
2008-04-02,2.759341931801265
2008-04-03,2.7634853301346953
2008-04-04,2.7727461238203723
2008-04-07,2.7829924994512045
2008-04-08,2.775256031602978
2008-04-09,2.776341280751694
2008-04-10,2.7783751916963233
2008-04-11,2.763679431818959
2008-04-14,2.7597948912934944
2008-04-15,2.7686038644638193
2008-04-16,2.7981267162496573
2008-04-17,2.7896171443370976
2008-04-18,2.7944308361459917
2008-04-21,2.7985459572236966
2008-04-22,2.793157849883002
2008-04-23,2.7951746982726027
2008-04-24,2.7757354101620333
2008-04-25,2.7831773596243674
2008-04-28,2.7862783311994694
2008-04-30,2.7763982785046295
2008-05-02,2.7910265389198883
2008-05-07,2.7947710720187935
2008-05-08,2.8080246309636396
2008-05-09,2.8143648195902125
2008-05-12,2.814298151090416
2008-05-13,2.7993791851855017
2008-05-14,2.7876973037701314
2008-05-15,2.8043288521124063
2008-05-16,2.823774647091294
2008-05-19,2.8336068220387753
2008-05-20,2.8492597435432074
2008-05-21,2.8553315756579822
2008-05-22,2.8361630892041916
2008-05-23,2.838701474500221
2008-05-27,2.8166683240932873
2008-05-28,2.8114992428206858
2008-05-29,2.7844064935332478
2008-05-30,2.7977115120360097
2008-06-02,2.8026984306165024
2008-06-03,2.7947628091735504
2008-06-04,2.7886091140838842
2008-06-05,2.7899937004260726
2008-06-06,2.821808159348362
2008-06-09,2.807347566464836
2008-06-10,2.7717247149246345
2008-06-11,2.786025507796468
2008-06-12,2.771681425103722
2008-06-13,2.761525452388918
2008-06-16,2.779029835211403
2008-06-17,2.785180324928447
2008-06-18,2.798586528487652
2008-06-19,2.790424476578223
2008-06-20,2.797963097267738
2008-06-23,2.7887025084620793
2008-06-24,2.794417523940647
2008-06-25,2.7867661731992386
2008-06-26,2.8260921986467396
2008-06-27,2.83939862171297
2008-06-30,2.8326002620344033
2008-07-01,2.841427419857357
2008-07-02,2.8441069299304753
2008-07-03,2.8441101418570893
2008-07-07,2.847667275915734
2008-07-08,2.848907738183287
2008-07-09,2.853913245928871
2008-07-10,2.8631938585508347
2008-07-11,2.861895891461368
2008-07-14,2.8723225998287294
2008-07-15,2.873090420426463
2008-07-16,2.8649827477990173
2008-07-17,2.869265951720066
2008-07-18,2.8545965238416855
2008-07-22,2.847908985257162
2008-07-23,2.8321123629488825
2008-07-24,2.8356673554823923
2008-07-25,2.8362696544403168
2008-07-28,2.8393607504833365
2008-07-29,2.841177955627089
2008-07-30,2.8431513923531995
2008-07-31,2.8523136622656233
2008-08-01,2.845620164101372
2008-08-04,2.837711168780824
2008-08-05,2.8308569795412737
2008-08-06,2.8332690635688396
2008-08-07,2.8357058057452
2008-08-08,2.8267469550309925
2008-08-11,2.8038294566110165
2008-08-12,2.7978589842532435
2008-08-13,2.809390702091617
2008-08-14,2.799675194007622
2008-08-15,2.7870010200460746
2008-08-18,2.7945847677248334
2008-08-19,2.798025533059146
2008-08-20,2.8041240998546173
2008-08-21,2.8232968059332504
2008-08-22,2.809734972719867
2008-08-26,2.8183270048314597
2008-08-27,2.8222076199592507
2008-08-28,2.8244929840819237
2008-08-29,2.82230592473141
2008-09-02,2.7964022616720863
2008-09-03,2.7951709344823894
2008-09-04,2.78299703860913
2008-09-05,2.7797919588205695
2008-09-08,2.7775912241267777
2008-09-09,2.7589139586338516
2008-09-10,2.7222130617017597
2008-09-11,2.6975165812340762
2008-09-12,2.711200311969157
2008-09-16,2.716958106548239
2008-09-17,2.8076581045656246
2008-09-18,2.8566807870104878
2008-09-19,2.8232009073888134
2008-09-22,2.874274292825836
2008-09-24,2.8600679052348417
2008-09-25,2.8461351249427302
2008-09-26,2.8534752773357366
2008-09-29,2.8465067387912693
2008-09-30,2.830354717102272
2008-10-01,2.8358974996585964
2008-10-02,2.7799273265253848
2008-10-03,2.7685281377902475
2008-10-06,2.7903301935371574
2008-10-07,2.79672095652641
2008-10-08,2.7942105260886683
2008-10-09,2.7553663435661826
2008-10-10,2.6803806935170984
2008-10-14,2.677450935862385
2008-10-15,2.6474279783210473
2008-10-16,2.590452074784579
2008-10-17,2.5866188190084056
2008-10-20,2.6139170358513386
2008-10-21,2.593894891579063
2008-10-22,2.541627590109084
2008-10-23,2.530373802659891
2008-10-24,2.515275506942776
2008-10-27,2.5184945528494427
2008-10-28,2.527367062229457
2008-10-29,2.5674220318031877
2008-10-30,2.5612610701406484
2008-10-31,2.53749797570737
2008-11-04,2.6128944709221633
2008-11-05,2.581816809119249
2008-11-06,2.5475501072407103
2008-11-07,2.555075401777149
2008-11-10,2.5787158136805424
2008-11-11,2.5494356519272188
2008-11-12,2.5264358525636306
2008-11-13,2.5184647546782597
2008-11-14,2.5540473518190896
2008-11-17,2.542391399589385
2008-11-18,2.5372141525063046
2008-11-19,2.5335477404969082
2008-11-20,2.5282432312347773
2008-11-21,2.572242500757339
2008-11-25,2.620506433794052
2008-11-26,2.635774447908007
2008-11-28,2.6495473010236577
2008-12-01,2.594123447220655
2008-12-02,2.608151153006925
2008-12-03,2.612376738537387
2008-12-04,2.582547014559421
2008-12-05,2.5730968197456785
2008-12-08,2.6645453652580833
2008-12-09,2.65955081099193
2008-12-10,2.7126882967534143
2008-12-11,2.7281913298957914
2008-12-12,2.710845640080916
2008-12-15,2.7234131463271676
2008-12-16,2.774546183182684
2008-12-17,2.7893492138843285
2008-12-18,2.7690381430542588
2008-12-19,2.7449450510354874
2008-12-22,2.728172521676159
2008-12-29,2.7493491449136225
2008-12-30,2.7715800514017244
2009-01-05,2.8280776362508164
2009-01-06,2.845584706506729
2009-01-07,2.772844757273568
2009-01-08,2.7717325125997716
2009-01-09,2.7598901201236195
2009-01-13,2.7226170469517696
2009-01-14,2.6866823441704453
2009-01-15,2.68263037401659
2009-01-16,2.7014079345586204
2009-01-20,2.63125442201203
2009-01-21,2.6592374662474616
2009-01-22,2.6441673456647656
2009-01-23,2.6776520221786893
2009-01-26,2.690072344184136
2009-01-27,2.692356227885477
2009-01-28,2.724944256249134
2009-01-29,2.6975870730176
2009-01-30,2.69689935700745
2009-02-02,2.6662887549314016
2009-02-03,2.6653622333253826
2009-02-04,2.6844405292000513
2009-02-05,2.7054920101133284
2009-02-06,2.7267449134529222
2009-02-09,2.6987759374501756
2009-02-10,2.724657043465091
2009-02-12,2.7705767191253923
2009-02-13,2.7626024197013064
2009-02-17,2.784155257251973
2009-02-18,2.7905973978065806
2009-02-19,2.7722310597441493
2009-02-20,2.7849517629781837
2009-02-23,2.7744375485473634
2009-02-24,2.7512559985439506
2009-02-25,2.7572918971093268
2009-02-26,2.711700788879267
2009-02-27,2.7212334739719917
2009-03-02,2.6992179557722062
2009-03-03,2.677282680899865
2009-03-04,2.6944389077645066
2009-03-05,2.700940197360821
2009-03-06,2.717588674092823
2009-03-09,2.694534568584981
2009-03-10,2.7268807405141477
2009-03-11,2.7390448932556186
2009-03-12,2.7804072680833696
2009-03-13,2.7997995799346502
2009-03-16,2.8077207109963225
2009-03-17,2.833005828049155
2009-03-18,2.8487405732509483
2009-03-19,2.8752036564612413
2009-03-23,2.9253581416260155
2009-03-24,2.904361829728814
2009-03-25,2.9047454123167067
2009-03-26,2.9345567569828095
2009-03-27,2.909180619442574
2009-03-30,2.8543615087886187
2009-03-31,2.875293326433464
2009-04-01,2.8953407537579166
2009-04-02,2.935648534104852
2009-04-03,2.928893104786948
2009-04-06,2.907471170606705
2009-04-07,2.887829578624731
2009-04-08,2.8925999154478896
2009-04-09,2.9596190338021495
2009-04-14,2.943277116255696
2009-04-15,2.9412003950881007
2009-04-16,2.954852665536678
2009-04-17,2.958657546345749
2009-04-20,2.9160624265710884
2009-04-21,2.9173064688429644
2009-04-22,2.903854669501411
2009-04-23,2.9225502876614384
2009-04-24,2.9566085360068914
2009-04-27,2.9365287382638217
2009-04-28,2.9080930183118334
2009-04-30,2.9513478973878002
2009-05-07,3.0463229832429315
2009-05-08,3.074116478056281
2009-05-11,3.058781024063565
2009-05-12,3.062113489430963
2009-05-13,3.0459850343976926
2009-05-14,3.0495752773164995
2009-05-15,3.04053794778926
2009-05-18,3.0597237329650837
2009-05-19,3.0738015145963415
2009-05-20,3.0816266192336976
2009-05-21,3.0729658813826704
2009-05-22,3.0743112628491067
2009-05-26,3.094549625074168
2009-05-27,3.085728240317825
2009-05-28,3.1038260116605234
2009-05-29,3.133037148772262
2009-06-01,3.160997338135011
2009-06-02,3.1617190876909578
2009-06-03,3.1409151653784897
2009-06-04,3.1555713764597533
2009-06-05,3.139027313752485
2009-06-08,3.133704293676994
2009-06-09,3.1420988967031036
2009-06-10,3.149209218099767
2009-06-11,3.1606231592674034
2009-06-12,3.1579843537575454
2009-06-15,3.145129100787349
2009-06-16,3.1350165594297965
2009-06-17,3.142352344917881
2009-06-18,3.1292267145155512
2009-06-19,3.1334312303050806
2009-06-22,3.1186544985179703
2009-06-23,3.1225489295408053
2009-06-24,3.1348850971571647
2009-06-25,3.1617036819926114
2009-06-26,3.1663051074650705
2009-06-29,3.177504691982255
2009-06-30,3.165014740378588
2009-07-01,3.1708251010826887
2009-07-02,3.152009419344012
2009-07-06,3.1380467300498958
2009-07-07,3.122428263733369
2009-07-08,3.1022163618421015
2009-07-09,3.104057371316214
2009-07-10,3.0950987789894
2009-07-13,3.1061647802285637
2009-07-14,3.1177287236936877
2009-07-15,3.1617920566914646
2009-07-16,3.171074013884712
2009-07-17,3.1813595011199043
2009-07-21,3.2141573074575334
2009-07-22,3.2172981340384417
2009-07-23,3.2359423089052877
2009-07-24,3.243402957199521
2009-07-27,3.2514266333087605
2009-07-28,3.2364992833628636
2009-07-29,3.21401576474637
2009-07-30,3.2538276964864776
2009-07-31,3.286863691782451
2009-08-03,3.3086667844736497
2009-08-04,3.3130887404559064
2009-08-05,3.3033085161069744
2009-08-06,3.3074144830366903
2009-08-07,3.2997844313528373
2009-08-10,3.2971221431439246
2009-08-11,3.2882900275509095
2009-08-12,3.299499404672943
2009-08-13,3.3156647459301034
2009-08-14,3.309588049071924
2009-08-17,3.2946146684072195
2009-08-18,3.3038087260340356
2009-08-19,3.322755950994039
2009-08-20,3.3232802572659312
2009-08-21,3.3345219409685045
2009-08-24,3.3377074031284795
2009-08-25,3.339271674221546
2009-08-26,3.339334765870029
2009-08-27,3.3392279327017906
2009-08-28,3.348906006611492
2009-09-01,3.325429965692972
2009-09-02,3.339737647750827
2009-09-03,3.3517132447198046
2009-09-04,3.3505044084564837
2009-09-08,3.37331718707648
2009-09-09,3.373447548569485
2009-09-10,3.3874842871851856
2009-09-11,3.3901729436538
2009-09-14,3.3798932980531444
2009-09-15,3.3910222395472385
2009-09-16,3.4156021316317164
2009-09-17,3.4148035213714336
2009-09-18,3.4050771607644736
2009-09-24,3.3678576796702
2009-09-25,3.361466656551635
2009-09-28,3.374205659774248
2009-09-29,3.375161173562103
2009-09-30,3.405330938861415
2009-10-01,3.393287105588776
2009-10-02,3.3874642430839956
2009-10-05,3.4057693708304644
2009-10-06,3.4375949196747126
2009-10-07,3.4438333429199557
2009-10-08,3.466662595734459
2009-10-09,3.454791461815477
2009-10-13,3.485179272431502
2009-10-14,3.4915801805849034
2009-10-15,3.4835168406068537
2009-10-16,3.4856791442163666
2009-10-19,3.500965429172944
2009-10-20,3.50047512466388
2009-10-21,3.5071479986020426
2009-10-22,3.499878685356834
2009-10-23,3.490361872359108
2009-10-26,3.4601635747829045
2009-10-27,3.456529154591138
2009-10-28,3.43152573931295
2009-10-29,3.459885983911813
2009-10-30,3.4376758817563595
2009-11-02,3.456197013089076
2009-11-04,3.4890901572646826
2009-11-05,3.4910195875642067
2009-11-06,3.4901256303194765
2009-11-09,3.5134227645790106
2009-11-10,3.5156647466354194
2009-11-11,3.530223767480693
2009-11-12,3.517433861470172
2009-11-13,3.523001965071237
2009-11-16,3.5572413541629584
2009-11-17,3.5613276516056493
2009-11-18,3.561006269325459
2009-11-19,3.5473245700601024
2009-11-20,3.5439204557934247
2009-11-24,3.5568266995671562
2009-11-25,3.578961643931047
2009-11-27,3.5613400380205857
2009-11-30,3.5732488190777896
2009-12-01,3.5982836029247762
2009-12-02,3.5922982886407895
2009-12-03,3.590939746552244
2009-12-04,3.5732922776045584
2009-12-07,3.57127193373162
2009-12-08,3.562780108916906
2009-12-09,3.5517684699038576
2009-12-10,3.5448310748303857
2009-12-11,3.544964908007937
2009-12-14,3.5476948857880006
2009-12-15,3.542531683102864
2009-12-16,3.556924927078162
2009-12-17,3.5541799449720646
2009-12-18,3.555760878077243
2009-12-21,3.55081619085287
2009-12-22,3.5506481236977647
2009-12-29,3.5694541856456117
2009-12-30,3.569396564717957
2010-02-01,3.5828518609805458
2010-02-02,3.6044152477505698
2010-02-03,3.593720023186883
2010-02-04,3.536616814915794
2010-02-05,3.5165689467947843
2010-02-08,3.5278484549785163
2010-02-09,3.54297858137032
2010-02-10,3.546954031768415
2010-02-12,3.5494819645479505
2010-02-16,3.579602394029276
2010-02-17,3.590070084333365
2010-02-18,3.5955701489878953
2010-02-19,3.592943394175141
2010-02-22,3.5954354785551463
2010-02-23,3.5857523264356597
2010-02-24,3.59766599608894
2010-02-25,3.590036093140496
2010-02-26,3.6061947906523226
2010-03-01,3.617436600819515
2010-03-02,3.635724903867716
2010-03-03,3.6430085203440874
2010-03-04,3.6396951867411507
2010-03-05,3.662778977427142
2010-03-08,3.669433989113301
2010-03-09,3.6751114234207645
2010-03-10,3.677167632159272
2010-03-11,3.6773318000616912
2010-03-12,3.6788981069169076
2010-03-15,3.675000634575951
2010-03-16,3.692708123610003
2010-03-17,3.707239011149764
2010-03-18,3.698765455696778
2010-03-19,3.691923584030027
2010-03-23,3.704401335619153
2010-03-24,3.6899682616904155
2010-03-25,3.685990858544356
2010-03-26,3.6924905599884927
2010-03-29,3.7102293013545475
2010-03-30,3.713462886509286
2010-03-31,3.717737243676295
2010-04-01,3.7422616604805516
2010-04-06,3.7451718536196275
2010-04-07,3.7440497713512735
2010-04-08,3.7429089927433385
2010-04-09,3.7487726683965636
2010-04-12,3.7474375221339162
2010-04-13,3.749206610044741
2010-04-14,3.761884512376711
2010-04-15,3.7628379363720756
2010-04-16,3.7471615943598193
2010-04-19,3.7431181892798335
2010-04-20,3.7510287665915354
2010-04-21,3.755860032638293
2010-04-22,3.7543052842124163
2010-04-23,3.7597619814118697
2010-04-26,3.7671588392231974
2010-04-27,3.7557154226305425
2010-04-28,3.7532308756227915
2010-04-30,3.76266357876521
2010-05-06,3.740805656587545
2010-05-07,3.723939374661799
2010-05-10,3.7475199189036315
2010-05-11,3.750898113659357
2010-05-12,3.7698123839037763
2010-05-13,3.7641597216737708
2010-05-14,3.7594771260721203
2010-05-17,3.7525709888412346
2010-05-18,3.743270839763858
2010-05-19,3.7339046628089694
2010-05-20,3.7222347417813695
2010-05-21,3.721971882103303
2010-05-24,3.723787105748117
2010-05-25,3.726983493395925
2010-05-26,3.725400176161883
2010-05-27,3.7395648803504584
2010-05-28,3.739954816076323
2010-06-01,3.734948660321372
2010-06-02,3.742979725983751
2010-06-03,3.7479311567645204
2010-06-04,3.738272520333621
2010-06-07,3.7269274220749895
2010-06-08,3.7314967415217457
2010-06-09,3.7402540406121485
2010-06-10,3.7499571679046664
2010-06-11,3.765464433850152
2010-06-14,3.7694242921974674
2010-06-15,3.7811679410640084
2010-06-16,3.7921958041933443
2010-06-17,3.797432382725281
2010-06-18,3.7941251630440225
2010-06-21,3.809830733630713
2010-06-22,3.806514957158893
2010-06-23,3.7955447486517846
2010-06-24,3.7840198523701654
2010-06-25,3.780909512333397
2010-06-28,3.7854034791911437
2010-06-29,3.749211152985024
2010-06-30,3.7421969352567386
2010-07-01,3.7210711722018694
2010-07-02,3.716576030054566
2010-07-06,3.737888828965669
2010-07-07,3.7550484003868227
2010-07-08,3.7673912726087324
2010-07-09,3.779078607705681
2010-07-12,3.7793383936747507
2010-07-13,3.794808966026089
2010-07-14,3.798126074692112
2010-07-15,3.7976384386220357
2010-07-16,3.772291937765245
2010-07-20,3.7746418225405756
2010-07-21,3.776004547694013
2010-07-22,3.7972316625512916
2010-07-23,3.7974309903706396
2010-07-26,3.800152460399442
2010-07-27,3.7894373324238186
2010-07-28,3.789284150282367
2010-07-29,3.7939276134402804
2010-07-30,3.803919546002005
2010-08-02,3.8243546855750745
2010-08-03,3.8348032598209194
2010-08-04,3.838339540366379
2010-08-05,3.8420340337011147
2010-08-06,3.8434109646993395
2010-08-09,3.850573557711166
2010-08-10,3.841858802720909
2010-08-11,3.8317642889226273
2010-08-12,3.8318391633412654
2010-08-13,3.832843212819655
2010-08-16,3.8473590362950456
2010-08-17,3.8553900696916976
2010-08-18,3.856578620055969
2010-08-19,3.8469421811769053
2010-08-20,3.839694104787286
2010-08-23,3.837035910564504
2010-08-24,3.8393451424851435
2010-08-25,3.8440041560815863
2010-08-26,3.8398774700022753
2010-08-27,3.8457811322224598
2010-08-31,3.8539767153677102
2010-09-01,3.8641772576639086
2010-09-02,3.864998555228283
2010-09-03,3.8660015730550064
2010-09-07,3.872941800254442
2010-09-08,3.872848657487632
2010-09-09,3.8729075337804093
2010-09-10,3.874198570803946
2010-09-13,3.894914944849184
2010-09-14,3.9060926117203936
