Dates,IND1BTY Index,IND1BRX Index,SGIXBGB Index,IND1BJB Index,SPROLL,IND1CJE1 Index,IND1CEE1 Index,SGBVRZ1 Index,EM Index,OILROLL,GOLDROLL,SILVERROLL
2019-02-07,4775.675,3178.704,2630.589,2814.403,4492.654951,663.055,3536.53,2759.933,1125.104524,3130.134897,1928.920891,1806.096647
2019-02-08,4780.865,3184.54,2634.993,2817.722,4497.637458,649.295,3488.45,2746.856,1118.637371,3135.866032,1935.200456,1817.094629
2019-02-12,4767.127,3177.939,2631.12,2815.509,4558.27308,668.175,3567.42,2771.301,1127.880929,3163.680508,1928.481022,1803.443097
2019-02-13,4756.136,3178.608,2629.951,2814.08,4571.979139,677.135,3578.03,2791.699,1119.806488,3215.300025,1930.233459,1798.896972
2019-02-14,4774.76,3186.741,2635.047,2817.307,4560.765259,678.095,3555.12,2807.011,1121.866524,3243.145949,1928.481022,1784.477883
2019-02-15,4767.432,3184.253,2633.666,2818.091,4611.017726,668.815,3615.18,2817.147,1120.168098,3312.768618,1940.31173,1809.228276
2019-02-19,4775.675,3187.506,2634.674,2818.275,4618.494263,681.616,3618.62,2793.423,1128.629635,3334.812652,1973.611548,1835.002808
2019-02-20,4774.454,3188.271,2631.543,2819.336,4628.046691,685.456,3652.6,2812.386,1134.918866,3372.524931,1978.138676,1859.185209
2019-02-21,4762.242,3178.417,2626.769,2819.52,4610.187,686.096,3658.14,2796.212,1132.442084,3363.822097,1948.781841,1816.607779
2019-02-22,4770.179,3183.775,2634.942,2818.921,4638.429845,684.816,3669.96,2804.864,1144.87832,3379.482481,1956.229697,1828.643058
2019-02-25,4767.129,3182.818,2632.536,2818.46,4645.490094,689.616,3687.43,2804.917,1157.394941,3273.311055,1951.410496,1819.3337
2019-02-26,4779.019,3184.062,2625.526,2818.091,4641.7509,687.376,3698.23,2794.249,1153.304994,3278.539044,1950.096169,1818.993782
2019-02-27,4766.528,3178.417,2617.87,2817.906,4639.260571,689.936,3677.3,2773.353,1143.37559,3357.438447,1939.433752,1801.054901
2019-02-28,4756.785,3168.659,2605.261,2816.523,4626.385238,684.496,3687.95,2772.311,1128.414257,3368.460464,1931.839859,1785.953784
2019-03-01,4741.258,3159.857,2601.956,2814.495,4658.779865,691.856,3714.39,2777.547,1129.667029,3286.660117,1907.156189,1742.808362
2019-03-04,4745.215,3166.376,2603.611,2812.328,4640.505736,698.19,3716.16,2789.892,1131.007302,3331.329946,1889.922134,1725.665546
2019-03-05,4745.824,3165.025,2609.193,2812.098,4634.690651,696.101,3721.33,2809.991,1142.100626,3330.174285,1885.833115,1725.77739
2019-03-06,4755.567,3173.785,2616.224,2813.342,4604.788204,691.187,3710.54,2813.614,1135.624591,3312.768618,1890.214207,1723.39358
2019-03-07,4774.748,3184.474,2629.87,2814.126,4566.580343,685.696,3686.24,2799.289,1114.557443,3334.812652,1888.169698,1718.172006
2019-03-08,4782.055,3198.074,2631.624,2817.077,4556.824397,670.839,3672.77,2786.835,1106.500318,3299.2466,1907.458819,1753.253703
2019-03-11,4780.533,3197.977,2635.139,2816.846,4623.006828,676.007,3695.71,2792.75,1126.993004,3337.532779,1895.214634,1744.738217
2019-03-12,4785.1,3194.286,2634.414,2817.065,4638.352138,688.926,3693.34,2805.322,1132.746231,3342.501334,1905.17502,1760.521363
2019-03-13,4785.709,3195.646,2629.142,2819.418,4669.860533,679.882,3705.94,2800.307,1133.998224,3415.842558,1921.615552,1765.517056
2019-03-14,4782.664,3193.702,2621.804,2819.371,4666.12874,682.143,3714.95,2818.389,1127.804132,3428.507658,1900.684841,1732.931013
2019-03-15,4791.798,3191.468,2623.77,2819.187,4689.759111,686.019,3737.79,2834.796,1144.195234,3422.745077,1911.732583,1750.529976
2019-03-18,4787.536,3191.37,2629.558,2818.541,4706.756623,691.51,3731.62,2857.104,1156.694616,3451.542258,1909.842907,1750.301902
2019-03-19,4782.055,3188.065,2629.35,2818.034,4709.65769,690.218,3775.05,2873.132,1157.13768,3448.083137,1917.111297,1755.979624
2019-03-20,4797.887,3188.068,2637.001,2817.896,4691.831302,692.156,3722.75,2863.051,1158.914228,3497.029698,1909.988943,1749.736104
2019-03-22,4829.856,3216.732,2667.652,2822.139,4652.863021,689.249,3641.19,2826.279,1124.889938,3427.933758,1925.686976,1759.839334
2019-03-25,4841.121,3216.537,2670.079,2824.814,4648.71679,669.87,3634.75,2818.176,1127.307091,3416.416458,1940.658346,1778.006289
2019-03-26,4843.252,3219.742,2673.282,2822.508,4681.466649,683.112,3656.89,2826.11,1130.662819,3468.240378,1929.466328,1762.337181
2019-03-27,4856.649,3229.848,2678.141,2822.784,4659.495881,690.541,3651.99,2816.668,1118.384831,3441.746657,1923.070637,1747.578175
2019-03-28,4851.473,3232.664,2680.412,2826.935,4676.078954,680.205,3659.32,2839.23,1125.732209,3433.688477,1891.672812,1710.450393
2019-03-29,4837.772,3228.875,2674.42,2827.12,4705.925897,685.05,3687.14,2857.746,1137.319224,3478.028118,1896.178826,1726.233538
2019-04-01,4823.158,3225.67,2671.677,2825.09,4760.650225,692.802,3742.4,2873.46,1155.890045,3558.641358,1890.073449,1725.097555
2019-04-02,4822.549,3224.601,2673.697,2822.231,4761.479101,693.448,3764.37,2901.713,1152.093941,3604.710558,1891.672812,1720.441779
2019-04-03,4811.893,3213.426,2657.88,2820.755,4770.184151,701.522,3829.35,2909.266,1159.962056,3601.833199,1891.526775,1725.097555
2019-04-04,4813.415,3216.341,2656.639,2819.372,4780.963241,700.876,3840.6,2909.502,1167.025788,3585.135079,1890.073449,1722.939626
2019-04-05,4814.024,3211.678,2648.681,2817.896,4802.519572,703.783,3849.39,2931.592,1175.944776,3638.106798,1892.109161,1723.1677
2019-04-08,4813.111,3213.33,2651.058,2820.248,4807.080241,703.137,3830.62,2924.528,1175.690759,3696.267199,1901.121191,1738.067059
2019-04-09,4818.591,3214.788,2650.335,2819.879,4781.792118,702.168,3804.56,2921.125,1173.224748,3678.869393,1910.423533,1737.569244
2019-04-10,4823.462,3220.036,2651.886,2821.493,4797.960753,700.876,3816.15,2916.23,1178.706577,3724.05809,1918.562863,1741.189916
2019-04-11,4816.155,3221.199,2646.3,2821.078,4796.301151,699.907,3828.77,2918.726,1165.911936,3672.627252,1888.620123,1698.279147
2019-04-12,4797.888,3207.304,2630.794,2819.464,4829.05286,706.044,3845.49,2921.754,1174.300149,3695.119399,1891.382498,1708.998615
2019-04-15,4797.583,3197.2,2622.94,2816.051,4825.321067,716.38,3850.62,2924.392,1167.954851,3673.209013,1885.859507,1710.013982
2019-04-16,4788.449,3200.309,2625.008,2813.837,4828.223984,717.672,3880.45,2940.601,1176.58986,3706.078523,1865.21911,1702.680532
2019-04-17,4785.405,3193.023,2621.7,2812.177,4814.956415,719.286,3897.47,2938.456,1179.964519,3688.775057,1864.638483,1704.711266
2019-04-18,4796.974,3205.751,2628.215,2812.914,4823.248877,714.119,3913.63,2936.952,1179.076994,3696.84896,1863.475471,1706.967881
2019-04-23,4797.583,3205.071,2625.32,2814.114,4870.095181,718.317,3922.11,2960.721,1173.617762,3809.293973,1859.404046,1687.559678
2019-04-24,4811.588,3214.011,2634.726,2815.22,4859.316091,716.057,3940.96,2939.37,1157.682544,3792.572268,1868.416075,1702.114734
2019-04-25,4810.066,3220.228,2639.79,2815.774,4855.584298,721.87,3935.4,2927.35,1155.995013,3761.432319,1868.852425,1697.939229
2019-04-26,4820.113,3222.949,2642.531,2816.327,4877.971355,718.64,3946.45,2924.886,1160.420565,3653.602087,1882.080156,1712.270597
2019-05-07,4829.247,3223.533,2636.018,2818.91,4784.071527,708.628,3865.5,2857.532,1113.900926,3548.649215,1877.429864,1693.65188
2019-05-08,4827.421,3230.771,2650.952,2818.265,4775.988134,697.001,3904.15,2863.448,1112.257764,3589.718414,1871.364955,1686.318431
2019-05-09,4834.119,3234.414,2651.163,2818.172,4761.064663,690.541,3829.23,2838.513,1094.593484,3567.682242,1876.810529,1676.048531
2019-05-10,4832.292,3227.03,2646.199,2817.803,4782.206556,688.28,3861.27,2844.055,1101.072822,3568.028154,1879.845623,1677.967421
2019-05-13,4847.515,3232.18,2650.543,2817.988,4664.470988,683.758,3803.04,2827.699,1064.111015,3537.100468,1900.391009,1676.500292
2019-05-14,4845.384,3235.483,2653.643,2817.803,4702.610392,679.236,3830.07,2853.474,1078.983122,3583.264009,1891.892746,1680.449916
2019-05-15,4859.998,3248.212,2664.907,2817.711,4730.801432,683.435,3863.15,2875.457,1081.019025,3603.452696,1894.053381,1680.109999
2019-05-16,4848.124,3245.295,2663.667,2819.002,4772.256341,679.882,3930.6,2907.153,1075.705784,3646.157116,1877.347169,1649.192841
2019-05-17,4854.518,3248.211,2667.7,2817.988,4743.652713,686.988,3917.31,2907.979,1056.217779,3634.034469,1862.224484,1632.378978
2019-05-20,4846.602,3242.576,2665.424,2815.405,4711.315442,688.28,3845.37,2889.695,1051.554231,3648.460576,1864.529396,1638.811098
2019-05-21,4838.381,3239.66,2662.892,2815.221,4752.772201,686.342,3883.32,2897.182,1064.829852,3646.157116,1858.480322,1634.747437
2019-05-22,4845.688,3237.718,2669.873,2815.774,4738.263168,687.311,3887.59,2904.214,1059.520004,3547.485693,1859.921332,1639.262859
2019-05-23,4867.913,3247.725,2684.242,2818.218,4680.637773,681.497,3821.08,2861.134,1045.82416,3346.109826,1876.196472,1657.881576
2019-05-24,4868.827,3249.96,2684.629,2819.51,4689.344673,681.497,3836.14,2879.071,1046.792345,3388.806384,1873.747284,1651.5613
2019-05-28,4882.899,3259.677,2693.917,2819.787,4645.401285,685.696,3849.86,2881.191,1050.170766,3430.355143,1864.098325,1625.043335
2019-05-29,4896.28,3264.826,2697.687,2823.384,4614.307328,676.652,3787.19,2841.177,1056.918748,3403.80639,1869.283496,1634.861474
2019-05-30,4891.87,3264.341,2698.625,2822.6,4625.086419,676.007,3804.55,2859.844,1062.597471,3278.020176,1878.21283,1644.00197
2019-05-31,4919.508,3273.085,2708.525,2824.998,4563.316643,663.41,3748.83,2834.881,1066.193634,3100.29998,1904.856556,1652.690704
2019-06-03,4941.071,3275.638,2709.047,2825.644,4549.843705,657.596,3765.58,2844.0,1075.667444,3084.144313,1928.908574,1672.212944
2019-06-04,4931.962,3275.012,2705.086,2826.612,4648.71679,657.596,3830.58,2858.921,1077.948463,3099.144319,1930.06103,1675.145008
2019-06-05,4938.039,3276.079,2708.423,2831.639,4688.101359,669.547,3828.79,2856.933,1069.221431,2995.284214,1936.974006,1677.063898
2019-06-06,4935.001,3278.091,2713.634,2830.163,4717.948301,669.87,3819.63,2877.226,1069.668258,3048.365997,1950.080333,1690.154018
2019-06-07,4949.582,3285.853,2716.449,2830.994,4765.209044,675.684,3850.8,2904.309,1077.973331,3131.455652,1954.976951,1704.711266
2019-06-11,4924.976,3281.158,2710.716,2830.209,4785.938349,685.223,3892.43,2933.899,1090.092825,3098.798407,1933.805192,1671.745831
2019-06-12,4932.569,3282.978,2709.985,2830.532,4776.81701,682.066,3873.65,2920.698,1078.341797,2976.038924,1941.726348,1672.892779
2019-06-13,4945.628,3285.565,2716.291,2831.455,4797.960753,673.317,3887.16,2919.926,1076.454001,3043.161592,1951.663861,1688.081617
2019-06-14,4945.63,3290.356,2717.489,2832.377,4789.723796,681.418,3867.8,2913.93,1064.489956,3055.850276,1952.816316,1678.559536
2019-06-17,4948.668,3287.29,2712.174,2831.916,4793.451889,682.714,3870.34,2920.228,1068.475358,3018.373846,1950.367128,1681.248175
2019-06-18,4960.211,3305.783,2723.117,2831.731,4840.557217,677.529,3946.28,2956.834,1094.239373,3121.581435,1961.74565,1699.395393
2019-06-19,4956.86,3300.992,2713.32,2834.684,4852.975558,689.194,3936.19,2934.761,1103.292712,3112.933632,1958.86539,1695.474278
2019-06-20,4976.305,3305.591,2719.783,2839.019,4898.510092,693.407,3953.9,2948.057,1119.412223,3289.36452,2028.285464,1755.295403
2019-06-21,4959.299,3299.651,2716.342,2840.127,4892.71536,686.602,3943.33,2932.717,1115.684074,3310.693145,2032.462457,1733.338914
2019-06-24,4969.014,3303.483,2722.074,2837.959,4886.091751,687.898,3919.3,2939.372,1113.895337,3333.759192,2058.819388,1743.084682
2019-06-25,4978.43,3307.795,2725.151,2838.189,4838.072439,683.038,3914.82,2944.934,1102.345837,3332.603531,2059.68329,1735.242453
2019-06-26,4965.376,3306.55,2723.117,2837.821,4832.692144,682.066,3913.09,2943.108,1112.696003,3419.671176,2054.930949,1734.235858
2019-06-27,4968.103,3302.813,2717.073,2836.252,4848.007852,688.87,3925.4,2939.754,1120.445964,3423.704197,2050.03433,1725.161152
2019-06-28,4969.621,3306.741,2719.574,2837.912,4873.67341,688.87,3962.27,2948.192,1118.831149,3367.202602,2052.483519,1730.426587
2019-07-01,4966.893,3313.736,2723.848,2835.791,4915.069114,705.395,4007.64,2978.375,1131.902377,3402.36771,2017.485808,1714.071064
2019-07-02,4974.783,3319.581,2738.23,2835.976,4928.728919,703.775,4007.19,3001.847,1128.961017,3244.961987,2044.850918,1719.67203
2019-07-03,4982.986,3327.438,2752.821,2839.158,4965.778573,699.563,4032.76,3021.688,1126.805228,3311.274907,2063.717765,1730.762118
2019-07-05,4956.262,3323.317,2747.398,2840.68,4959.362183,703.127,4017.7,2999.097,1118.843506,3318.767048,2033.760949,1693.570739
2019-07-08,4957.477,3323.222,2749.694,2837.082,4934.111063,697.619,4011.16,2998.494,1111.838442,3328.570511,2033.905226,1699.059861
2019-07-09,4948.973,3317.856,2742.866,2835.883,4940.320234,696.971,3978.66,2993.195,1108.385643,3339.183723,2034.769128,1709.926261
2019-07-10,4952.616,3303.196,2732.081,2832.885,4962.25955,696.647,3957.17,2990.924,1117.697506,3484.891328,2052.196725,1718.88693
2019-07-11,4941.382,3299.937,2723.532,2834.315,4973.021988,699.887,3943.3,2982.182,1115.542692,3471.620883,2044.131293,1709.926261
2019-07-12,4936.517,3285.086,2718.115,2829.61,4995.79018,700.859,3940.56,2978.308,1116.255463,3473.932204,2052.052448,1720.007562
2019-07-16,4931.355,3303.339,2726.972,2831.271,4979.645597,696.647,3976.49,3007.363,1114.621681,3327.234032,2050.324644,1769.409662
2019-07-17,4945.324,3311.053,2731.768,2830.071,4946.529404,694.055,3950.81,2991.169,1111.183532,3287.957287,2068.039035,1802.008863
2019-07-18,4954.13,3316.802,2736.978,2832.931,4963.086576,680.77,3915.85,2975.288,1117.845929,3201.329894,2075.096288,1827.662779
2019-07-19,4955.045,3321.497,2738.438,2833.208,4934.111063,692.759,3920.18,2978.491,1112.065589,3226.16481,2073.07993,1827.662779
2019-07-22,4960.21,3326.959,2744.066,2833.623,4946.943842,692.11,3929.45,2979.858,1112.125512,3253.311047,2073.512761,1851.860532
2019-07-23,4952.01,3328.971,2750.059,2835.145,4980.060035,699.887,4001.27,3005.304,1113.34741,3285.653827,2066.022677,1859.253193
2019-07-24,4956.869,3338.84,2753.55,2835.053,5003.240815,702.155,4009.26,2980.164,1115.107847,3238.295318,2068.902937,1876.393816
2019-07-25,4948.669,3338.552,2753.132,2835.975,4978.404133,704.747,3960.93,2976.422,1105.184198,3249.262303,2055.940887,1852.419751
2019-07-26,4946.239,3336.541,2751.674,2836.021,5011.932914,699.887,3972.03,2996.033,1107.430089,3258.50759,2062.709586,1851.187275
2019-07-29,4953.223,3342.002,2761.471,2835.606,5003.240815,698.915,3975.79,3056.185,1105.148262,3292.579931,2064.293113,1856.117178
2019-07-30,4950.794,3342.961,2763.347,2836.483,4991.6495,701.831,3886.78,3038.083,1096.520535,3356.10983,2076.535538,1869.446337
2019-07-31,4951.096,3345.739,2766.057,2837.636,4933.696625,698.267,3902.68,3016.053,1082.969104,3384.985628,2070.775018,1852.084219
2019-08-01,4982.063,3353.213,2775.02,2834.223,4891.473895,696.647,3913.03,3007.741,1061.641989,3120.472944,2062.99814,1826.989523
2019-08-02,5005.764,3368.544,2784.71,2839.296,4854.63146,680.77,3808.02,2938.166,1051.214838,3214.616063,2099.148307,1837.18486
2019-08-05,5040.688,3377.551,2794.404,2844.324,4709.541129,667.161,3739.59,2864.997,1012.138607,3144.73396,2126.513416,1850.963588
2019-08-06,5040.386,3381.192,2791.382,2844.971,4771.013027,665.217,3705.7,2843.251,1026.576361,3091.597146,2137.603385,1856.788241
2019-08-07,5068.639,3397.482,2807.953,2848.014,4773.910393,663.273,3727.43,2853.33,1031.194558,2942.587652,2188.587683,1941.366338
2019-08-08,5043.422,3389.337,2792.84,2848.983,4866.222775,666.189,3776.73,2894.497,1043.827914,3018.853406,2174.042106,1912.35272
2019-08-09,5045.251,3393.361,2802.012,2853.549,4832.692144,669.105,3740.79,2887.432,1033.140541,3120.150616,2172.601096,1912.129032
2019-08-13,5054.363,3403.997,2798.883,2856.547,4847.388045,659.384,3762.61,2890.741,1046.199607,3280.77175,2180.664769,1918.401061
2019-08-14,5070.15,3411.471,2806.599,2854.795,4704.366203,666.837,3672.59,2837.786,1015.975591,3171.683656,2200.395518,1951.673519
2019-08-15,5081.991,3419.136,2814.831,2858.024,4715.54308,660.356,3648.44,2819.807,1022.719323,3116.565709,2205.292136,1943.943133
2019-08-16,5084.728,3429.197,2806.597,2857.748,4785.08727,660.68,3697.44,2844.359,1036.839609,3132.807854,2194.346444,1933.861833
2019-08-19,5068.025,3411.327,2799.825,2855.855,4842.627557,666.837,3749.47,2875.962,1040.846402,3203.601908,2177.063124,1912.911939
2019-08-20,5082.908,3427.664,2810.767,2856.824,4803.714782,669.429,3730.73,2848.392,1042.879496,3211.141219,2182.967921,1936.436435
2019-08-21,5072.581,3420.286,2804.619,2858.854,4843.040145,666.513,3773.48,2877.486,1052.776105,3201.856624,2182.967921,1936.886004
2019-08-22,5063.774,3413.578,2797.426,2858.669,4840.142779,668.133,3758.17,2847.294,1039.081872,3183.869195,2172.597577,1924.339752
2019-08-23,5078.952,3410.896,2789.023,2857.101,4715.128642,671.373,3728.06,2844.91,1023.566869,3118.303131,2214.508264,1966.458842
2019-08-27,5093.451,3422.107,2808.059,2861.252,4748.659273,661.652,3744.39,2833.138,1030.641177,3160.079878,2234.960398,2049.804463
2019-08-28,5106.176,3432.647,2825.385,2863.328,4782.189904,663.597,3741.3,2848.29,1033.463623,3206.502852,2231.071959,2067.504305
2019-08-29,5094.301,3429.868,2829.584,2864.481,4842.627557,662.949,3787.42,2872.801,1044.934227,3252.344065,2213.501845,2052.604946
2019-08-30,5090.977,3428.91,2826.015,2862.636,4840.142779,670.401,3813.6,2875.158,1053.003818,3165.881767,2202.70043,2054.734366
2019-09-03,5103.668,3436.661,2843.018,2862.359,4811.994293,669.429,3809.28,2902.177,1046.199974,3103.216647,2240.866954,2154.994729
2019-09-04,5109.711,3415.537,2813.629,2864.389,4864.566873,670.725,3846.08,2922.772,1063.70126,3237.839343,2247.348859,2189.721157
2019-09-05,5083.725,3404.959,2789.907,2860.884,4927.901893,682.714,3881.79,2910.378,1075.682182,3242.477709,2197.084186,2106.825105
2019-09-06,5079.192,3402.909,2807.804,2856.363,4932.455161,686.926,3899.84,2915.45,1080.322251,3259.309477,2182.681127,2029.753706
2019-09-09,5060.76,3397.076,2794.788,2860.34,4933.282187,691.066,3911.0,2895.265,1083.527961,3332.422714,2176.343499,2035.130984
2019-09-10,5040.515,3391.625,2789.593,2853.24,4933.696625,691.88,3928.87,2910.568,1084.251758,3307.430565,2159.248443,2037.256018
2019-09-11,5022.082,3384.86,2779.36,2850.06,4968.46872,698.729,3954.16,2938.893,1091.796914,3218.523297,2164.942103,2035.512569
2019-09-12,5017.853,3395.856,2778.677,2848.585,4983.784427,706.899,3971.9,2940.005,1099.58588,3185.779573,2171.061556,2036.361267
2019-09-13,4983.103,3367.879,2758.839,2840.429,4979.801011,712.455,3998.07,2953.883,1105.798155,3168.63334,2159.721742,1968.64528
2019-09-17,4996.095,3367.392,2771.592,2839.185,4977.212623,712.782,3961.68,2927.485,1105.732263,3381.746633,2179.514072,2032.144095
2019-09-18,5008.183,3371.868,2779.517,2841.304,4979.281114,712.455,3970.12,2931.138,1101.174842,3332.705733,2183.099882,2007.455106
2019-09-19,5011.506,3371.867,2781.511,2848.815,4977.625211,714.743,3989.54,2948.475,1096.6456,3353.138131,2169.187715,2003.564694
2019-09-20,5012.715,3375.857,2782.036,2850.336,4951.152979,716.05,3992.85,2941.112,1097.620296,3350.803224,2182.095222,1999.560244
2019-09-24,5044.14,3391.428,2805.862,2856.281,4911.855368,717.03,3943.15,2917.948,1085.958704,3306.432137,2218.234832,2086.633995
2019-09-25,5037.494,3400.528,2814.364,2862.318,4941.639405,712.455,3916.64,2915.188,1085.101795,3265.55948,2178.078341,2024.804066
2019-09-26,5036.888,3393.035,2808.591,2861.166,4930.469929,714.416,3933.39,2945.342,1084.765018,3263.806334,2182.524533,2006.900273
2019-09-27,5037.795,3392.791,2814.889,2860.567,4902.341794,712.782,3961.39,2973.346,1070.754395,3236.369216,2170.048099,1977.987533
2019-09-30,5034.773,3387.535,2819.193,2857.571,4927.159974,711.148,3978.51,2971.208,1076.610569,3135.355025,2122.003883,1904.92497
2019-10-01,5037.19,3378.97,2811.951,2846.19,4865.527111,718.011,3932.15,2946.939,1068.920044,3108.499668,2145.093469,1938.732524
2019-10-02,5064.688,3384.618,2814.049,2848.355,4778.66163,709.514,3830.53,2851.815,1060.683516,3050.693042,2172.055659,1981.211269
2019-10-04,5095.811,3397.269,2828.744,2859.829,4882.073182,696.768,3840.23,2862.021,1065.292485,3068.798395,2179.514072,1974.649761
2019-10-07,5087.955,3397.95,2828.849,2860.613,4860.977543,698.729,3872.36,2883.14,1056.287503,3069.380156,2167.324432,1965.421545
2019-10-08,5095.51,3396.196,2835.671,2857.249,4784.452662,706.572,3842.16,2869.672,1048.67315,3064.702481,2166.606566,1983.325337
2019-10-09,5083.423,3391.721,2828.954,2857.387,4828.712429,700.69,3871.73,2870.599,1056.68216,3064.356569,2179.371555,1995.779483
2019-10-10,5063.178,3375.472,2811.425,2855.682,4862.219007,703.304,3904.27,2887.375,1067.550926,3117.72137,2162.30465,1972.649729
2019-10-11,5027.522,3360.29,2776.367,2849.599,4911.855368,712.455,3999.6,2903.655,1084.650543,3196.322031,2144.808434,1966.200066
2019-10-15,5026.313,3359.607,2780.671,2847.894,4956.116985,725.528,4051.43,2895.288,1094.263026,3094.930481,2137.351781,1948.296273
2019-10-16,5025.708,3345.206,2774.373,2845.175,4947.843025,735.005,4065.71,2877.928,1097.317875,3127.163198,2152.411124,1953.188894
2019-10-17,5022.686,3336.053,2765.663,2843.24,4960.046746,734.025,4066.85,2889.146,1101.45601,3156.471386,2158.72236,1974.094928
2019-10-18,5026.615,3338.002,2763.458,2843.332,4939.156477,734.025,4052.81,2872.203,1095.652763,3142.406915,2152.699678,1970.42601
2019-10-21,5015.132,3327.491,2757.055,2839.553,4973.490081,737.62,4088.5,2874.706,1105.388852,3130.095589,2144.094087,1973.316407
2019-10-23,5025.406,3343.063,2774.269,2840.844,4969.765689,740.234,4100.59,2912.485,1105.572991,3271.329922,2155.136551,1971.202338
2019-10-24,5021.78,3337.806,2778.678,2841.443,4978.039649,744.483,4124.32,2938.745,1105.513425,3289.498168,2168.044057,1996.44616
2019-10-25,5015.737,3338.196,2777.732,2840.659,4998.308262,744.156,4130.24,2935.664,1113.274928,3316.455726,2168.90444,2010.235852
2019-10-28,4994.887,3324.574,2770.385,2836.42,5026.436396,746.771,4151.29,2943.812,1119.617665,3271.919545,2155.423345,2004.898048
2019-10-29,4999.722,3327.881,2768.496,2832.549,5023.126442,750.692,4146.63,2927.708,1113.82153,3260.787465,2147.964932,1999.893583
2019-10-30,5004.254,3330.021,2773.639,2834.853,5038.432899,746.444,4136.11,2940.057,1118.712945,3219.757574,2156.71304,2003.898032
2019-10-31,5032.053,3345.397,2788.124,2838.816,5023.54088,750.039,4130.07,2913.075,1109.80715,3174.050009,2182.528052,2026.13742
2019-11-01,5030.543,3342.77,2784.975,2846.005,5071.110601,746.771,4150.6,2924.68,1126.412522,3290.669552,2177.795066,2024.580378
2019-11-05,4990.657,3319.122,2761.516,2838.724,5084.346717,762.131,4213.18,2964.783,1132.780887,3349.278066,2138.067887,1970.314166
2019-11-06,4998.211,3319.12,2758.315,2825.545,5086.000769,761.477,4221.31,2963.304,1129.132488,3293.601944,2151.693259,1973.761589
2019-11-07,4971.016,3310.268,2756.53,2822.411,5103.788304,763.438,4255.22,2970.634,1137.321251,3336.384979,2112.97074,1907.929404
2019-11-08,4963.461,3300.145,2751.807,2817.711,5115.784806,764.092,4238.4,2954.827,1126.924332,3347.061084,2107.954478,1887.021177
2019-11-11,4967.692,3305.108,2750.862,2820.844,5105.856794,761.477,4232.1,2939.017,1118.766007,3328.85353,2099.792274,1884.687807
2019-11-12,4967.087,3299.95,2746.349,2814.209,5114.543342,769.648,4262.45,2961.081,1111.477917,3327.792209,2094.78305,1872.119625
2019-11-13,4984.009,3313.962,2758.735,2815.775,5116.611832,761.477,4239.52,2950.314,1102.905385,3347.925865,2108.512231,1896.808613
2019-11-14,4999.721,3322.818,2762.933,2820.614,5123.22989,755.595,4228.68,2936.608,1103.623228,3327.89441,2122.945202,1909.596097
2019-11-15,4993.376,3325.157,2765.032,2821.996,5160.871599,762.784,4240.36,2933.615,1112.345227,3380.331538,2116.08677,1900.699026
2019-11-18,5001.535,3324.18,2762.618,2823.102,5163.767115,764.745,4225.28,2934.976,1110.348637,3339.089383,2121.088956,1906.372362
2019-11-19,5003.045,3323.695,2763.353,2826.19,5161.286037,761.15,4234.66,2940.451,1112.618529,3240.685256,2124.518172,1919.938367
2019-11-20,5016.643,3334.596,2770.595,2827.987,5142.671476,756.248,4222.51,2920.427,1107.662461,3333.782777,2124.233137,1919.493184
2019-11-21,5008.787,3324.378,2760.624,2829.323,5133.984928,753.307,4218.0,2909.06,1105.275837,3418.63344,2109.370855,1913.933885
2019-11-22,5008.485,3330.897,2770.805,2822.595,5145.152554,755.921,4218.81,2946.912,1105.217211,3379.152292,2109.513372,1906.815351
2019-11-25,5008.106,3331.383,2773.322,2824.07,5184.450165,762.458,4246.33,2973.83,1116.11849,3395.653871,2099.938311,1893.806373
2019-11-26,5015.356,3333.475,2786.118,2824.715,5194.790765,764.092,4245.95,2979.754,1112.714771,3420.98407,2104.511186,1911.374634
2019-11-27,5004.937,3335.764,2780.168,2829.461,5217.540456,767.36,4256.61,2985.635,1113.939895,3408.609851,2094.936124,1896.584926
2019-12-02,4980.474,3310.656,2761.577,2817.112,5153.426515,769.974,4159.72,2931.051,1113.491225,3284.285902,2107.224296,1886.687839
2019-12-03,5016.406,3318.092,2767.228,2813.333,5118.265884,762.458,4166.1,2882.92,1107.698691,3289.002885,2129.087528,1918.047986
2019-12-04,5009.168,3324.693,2767.58,2815.453,5150.530999,754.941,4210.4,2887.732,1116.009709,3419.812686,2122.943442,1881.12854
2019-12-05,4994.062,3313.553,2755.208,2814.393,5159.217547,761.804,4192.7,2872.395,1120.923569,3420.98407,2127.231282,1897.030108
2019-12-06,4979.568,3314.035,2757.561,2811.167,5205.545804,765.399,4219.89,2911.783,1127.412834,3463.413332,2101.652039,1845.542449
2019-12-09,4987.121,3319.327,2757.087,2806.144,5189.414171,766.135,4201.28,2909.81,1122.77958,3455.740373,2101.367004,1850.674109
2019-12-10,4985.006,3315.672,2750.559,2805.763,5183.623139,766.462,4187.37,2903.179,1126.632335,3470.158618,2105.939879,1857.378163
2019-12-11,4990.437,3321.346,2752.18,2805.004,5198.513307,763.842,4216.7,2903.695,1143.061105,3438.334706,2115.799975,1873.740265
2019-12-12,4976.861,3322.788,2753.738,2808.448,5242.360486,766.792,4245.9,2933.406,1162.910497,3461.078425,2111.941447,1884.815002
